hs6_code,ucc_code,ucc_description,map_weight,confidence_level
850140,470211,MOTOR OIL,0.5,MEDIUM-LOW
850140,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
850151,470211,MOTOR OIL,0.5,MEDIUM-LOW
850151,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
850152,460903,USED AIRCRAFT,0.5,HIGH
850152,450900,NEW AIRCRAFT,0.5,HIGH
850153,450900,NEW AIRCRAFT,0.5,MEDIUM-HIGH
850153,460903,USED AIRCRAFT,0.5,MEDIUM-HIGH
850211,470112,DIESEL FUEL,0.6959,HIGH
850211,250111,FUEL OIL (RENTER),0.3041,MEDIUM-LOW
850212,470112,DIESEL FUEL,0.6971,HIGH
850212,250111,FUEL OIL (RENTER),0.3029,MEDIUM-LOW
850213,470112,DIESEL FUEL,0.6979,HIGH
850213,250111,FUEL OIL (RENTER),0.3022,MEDIUM-LOW
850220,470111,GASOLINE,0.727,HIGH
850220,470113,GASOLINE ON OUT-OF-TOWN TRIPS,0.273,MEDIUM-LOW
850300,320512,SEWING MACHINES,0.4571,MEDIUM-LOW
850300,490311,MOTOR TUNE-UP,0.2071,MEDIUM
850300,470211,MOTOR OIL,0.2071,MEDIUM
850300,470311,ELECTRIC VEHICLE CHARGING,0.1286,MEDIUM-LOW
850421,320420,POWER TOOLS,1.0,MEDIUM-LOW
850422,320420,POWER TOOLS,1.0,MEDIUM-LOW
850423,320420,POWER TOOLS,1.0,MEDIUM-LOW
850431,320420,POWER TOOLS,1.0,MEDIUM-LOW
850432,320420,POWER TOOLS,1.0,MEDIUM-LOW
850433,320420,POWER TOOLS,1.0,MEDIUM-LOW
850434,320420,POWER TOOLS,1.0,MEDIUM-LOW
850440,320420,POWER TOOLS,0.35,MEDIUM-LOW
850440,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.35,MEDIUM-LOW
850440,320512,SEWING MACHINES,0.3,MEDIUM-LOW
850450,320420,POWER TOOLS,0.3333,MEDIUM-LOW
850450,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.3333,MEDIUM-LOW
850450,320512,SEWING MACHINES,0.3333,MEDIUM-LOW
850490,320420,POWER TOOLS,0.3636,MEDIUM-LOW
850490,320512,SEWING MACHINES,0.3636,MEDIUM-LOW
850490,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.2727,MEDIUM-LOW
850710,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM-LOW
850720,320904,CLOSET AND STORAGE ITEMS,0.6585,MEDIUM-LOW
850720,320420,POWER TOOLS,0.3415,MEDIUM-LOW
850730,320904,CLOSET AND STORAGE ITEMS,0.6364,MEDIUM
850730,320420,POWER TOOLS,0.3636,MEDIUM-LOW
850740,320904,CLOSET AND STORAGE ITEMS,0.625,MEDIUM
850740,320420,POWER TOOLS,0.375,MEDIUM-LOW
850750,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM-LOW
850760,320904,CLOSET AND STORAGE ITEMS,0.625,MEDIUM
850760,320420,POWER TOOLS,0.375,MEDIUM-LOW
850780,320904,CLOSET AND STORAGE ITEMS,0.625,MEDIUM
850780,320420,POWER TOOLS,0.375,MEDIUM-LOW
850790,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM
850811,320420,POWER TOOLS,0.3333,MEDIUM-LOW
850811,490311,MOTOR TUNE-UP,0.3333,MEDIUM-LOW
850811,470211,MOTOR OIL,0.3333,MEDIUM-LOW
850819,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
850819,470211,MOTOR OIL,0.5,MEDIUM-LOW
850980,320511,ELECTRIC FLOOR CLEANING EQUIPMENT,0.2908,MEDIUM-HIGH
850980,470311,ELECTRIC VEHICLE CHARGING,0.2908,MEDIUM-LOW
850980,320521,SMALL ELECTRIC KITCHEN APPLIANCES,0.1757,MEDIUM
850980,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1026,MEDIUM-LOW
850980,490311,MOTOR TUNE-UP,0.07,MEDIUM-LOW
850980,470211,MOTOR OIL,0.07,MEDIUM-LOW
850990,320511,ELECTRIC FLOOR CLEANING EQUIPMENT,0.3333,MEDIUM-HIGH
850990,470311,ELECTRIC VEHICLE CHARGING,0.3333,MEDIUM-LOW
850990,320521,SMALL ELECTRIC KITCHEN APPLIANCES,0.1861,MEDIUM-HIGH
850990,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1472,MEDIUM
851010,470311,ELECTRIC VEHICLE CHARGING,1.0,MEDIUM-LOW
851030,320521,SMALL ELECTRIC KITCHEN APPLIANCES,0.2742,MEDIUM
851030,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.2419,MEDIUM-LOW
851030,470211,MOTOR OIL,0.2419,MEDIUM-LOW
851030,490311,MOTOR TUNE-UP,0.2419,MEDIUM-LOW
851090,470311,ELECTRIC VEHICLE CHARGING,1.0,MEDIUM-LOW
851180,320130,INFANTS'' EQUIPMENT,0.2067,HIGH
851180,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1133,MEDIUM-LOW
851180,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1133,MEDIUM-LOW
851180,320150,OUTDOOR EQUIPMENT,0.1133,MEDIUM-LOW
851180,610120,PLAYGROUND EQUIPMENT,0.1133,MEDIUM-LOW
851180,610230,PHOTOGRAPHIC EQUIPMENT,0.1133,MEDIUM-LOW
851180,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1133,MEDIUM-LOW
851180,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.1133,MEDIUM-LOW
851210,320130,INFANTS'' EQUIPMENT,0.1554,HIGH
851210,610903,VISUAL GOODS,0.1504,HIGH
851210,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0873,MEDIUM
851210,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0873,MEDIUM
851210,320150,OUTDOOR EQUIPMENT,0.0873,MEDIUM
851210,610120,PLAYGROUND EQUIPMENT,0.0873,MEDIUM
851210,610230,PHOTOGRAPHIC EQUIPMENT,0.0873,MEDIUM
851210,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0873,MEDIUM
851210,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0873,MEDIUM
851210,600310,BICYCLES,0.0832,MEDIUM
851220,320130,INFANTS'' EQUIPMENT,0.1473,HIGH
851220,610903,VISUAL GOODS,0.1366,HIGH
851220,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0807,MEDIUM-LOW
851220,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0807,MEDIUM-LOW
851220,320150,OUTDOOR EQUIPMENT,0.0807,MEDIUM-LOW
851220,610120,PLAYGROUND EQUIPMENT,0.0807,MEDIUM-LOW
851220,610230,PHOTOGRAPHIC EQUIPMENT,0.0807,MEDIUM-LOW
851220,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0807,MEDIUM-LOW
851220,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0807,MEDIUM-LOW
851220,470211,MOTOR OIL,0.0755,MEDIUM
851220,490311,MOTOR TUNE-UP,0.0755,MEDIUM
851230,490311,MOTOR TUNE-UP,0.2019,MEDIUM
851230,470211,MOTOR OIL,0.2019,MEDIUM
851230,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1057,HIGH
851230,320130,INFANTS'' EQUIPMENT,0.0976,HIGH
851230,310332,SOUND EQUIPMENT ACCESSORIES,0.0758,MEDIUM-HIGH
851230,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0528,MEDIUM-LOW
851230,320150,OUTDOOR EQUIPMENT,0.0528,MEDIUM-LOW
851230,610120,PLAYGROUND EQUIPMENT,0.0528,MEDIUM-LOW
851230,610230,PHOTOGRAPHIC EQUIPMENT,0.0528,MEDIUM-LOW
851230,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0528,MEDIUM-LOW
851230,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0528,MEDIUM-LOW
851240,470211,MOTOR OIL,0.5,MEDIUM
851240,490311,MOTOR TUNE-UP,0.5,MEDIUM
851290,470211,MOTOR OIL,0.147,MEDIUM-LOW
851290,490311,MOTOR TUNE-UP,0.147,MEDIUM-LOW
851290,320130,INFANTS'' EQUIPMENT,0.1289,HIGH
851290,600310,BICYCLES,0.073,MEDIUM
851290,310331,MISCELLANEOUS SOUND EQUIPMENT,0.072,MEDIUM-LOW
851290,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.072,MEDIUM-LOW
851290,320150,OUTDOOR EQUIPMENT,0.072,MEDIUM-LOW
851290,610120,PLAYGROUND EQUIPMENT,0.072,MEDIUM-LOW
851290,610230,PHOTOGRAPHIC EQUIPMENT,0.072,MEDIUM-LOW
851290,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.072,MEDIUM-LOW
851290,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.072,MEDIUM-LOW
851310,320130,INFANTS'' EQUIPMENT,0.1598,MEDIUM-HIGH
851310,320511,ELECTRIC FLOOR CLEANING EQUIPMENT,0.0888,MEDIUM-LOW
851310,320522,PORTABLE HEATING AND COOLING EQUIPMENT,0.0888,MEDIUM-LOW
851310,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0828,MEDIUM-LOW
851310,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0828,MEDIUM-LOW
851310,320150,OUTDOOR EQUIPMENT,0.0828,MEDIUM-LOW
851310,610120,PLAYGROUND EQUIPMENT,0.0828,MEDIUM-LOW
851310,610230,PHOTOGRAPHIC EQUIPMENT,0.0828,MEDIUM-LOW
851310,320904,CLOSET AND STORAGE ITEMS,0.0828,MEDIUM-LOW
851310,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0828,MEDIUM-LOW
851310,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0828,MEDIUM-LOW
851390,320221,"LAMPS, LIGHTING FIXTURES, CEILING FANS",1.0,MEDIUM-LOW
851420,300321,MICROWAVE OVENS (RENTER),0.3315,MEDIUM-HIGH
851420,300322,MICROWAVE OVENS (OWNED HOME),0.2748,MEDIUM
851420,300311,"COOKING STOVES, OVENS (RENTER)",0.2224,MEDIUM
851420,300312,"COOKING STOVES, OVENS (OWNED HOME)",0.1714,MEDIUM-LOW
851440,320130,INFANTS'' EQUIPMENT,0.2105,HIGH
851440,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1128,MEDIUM-LOW
851440,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1128,MEDIUM-LOW
851440,320150,OUTDOOR EQUIPMENT,0.1128,MEDIUM-LOW
851440,610120,PLAYGROUND EQUIPMENT,0.1128,MEDIUM-LOW
851440,610230,PHOTOGRAPHIC EQUIPMENT,0.1128,MEDIUM-LOW
851440,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1128,MEDIUM-LOW
851440,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.1128,MEDIUM-LOW
851490,300321,MICROWAVE OVENS (RENTER),0.5251,MEDIUM-HIGH
851490,300322,MICROWAVE OVENS (OWNED HOME),0.4749,MEDIUM
851519,320512,SEWING MACHINES,1.0,MEDIUM
851521,320512,SEWING MACHINES,1.0,MEDIUM-LOW
851529,320512,SEWING MACHINES,1.0,MEDIUM-LOW
851531,320512,SEWING MACHINES,1.0,MEDIUM-LOW
851539,320512,SEWING MACHINES,1.0,MEDIUM-LOW
851580,320512,SEWING MACHINES,1.0,MEDIUM
851590,320130,INFANTS'' EQUIPMENT,0.2067,HIGH
851590,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1133,MEDIUM-LOW
851590,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1133,MEDIUM-LOW
851590,320150,OUTDOOR EQUIPMENT,0.1133,MEDIUM-LOW
851590,610120,PLAYGROUND EQUIPMENT,0.1133,MEDIUM-LOW
851590,610230,PHOTOGRAPHIC EQUIPMENT,0.1133,MEDIUM-LOW
851590,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1133,MEDIUM-LOW
851590,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.1133,MEDIUM-LOW
851610,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM
851621,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM
851632,160212,SALAD DRESSINGS,1.0,MEDIUM-LOW
851640,470311,ELECTRIC VEHICLE CHARGING,1.0,MEDIUM-LOW
851650,300321,MICROWAVE OVENS (RENTER),0.5446,MEDIUM-HIGH
851650,300322,MICROWAVE OVENS (OWNED HOME),0.4554,MEDIUM
851660,300311,"COOKING STOVES, OVENS (RENTER)",0.3585,HIGH
851660,300312,"COOKING STOVES, OVENS (OWNED HOME)",0.3104,MEDIUM-HIGH
851660,300321,MICROWAVE OVENS (RENTER),0.1828,MEDIUM-HIGH
851660,300322,MICROWAVE OVENS (OWNED HOME),0.1483,MEDIUM
851671,170520,TEA,1.0,MEDIUM-LOW
851672,470311,ELECTRIC VEHICLE CHARGING,1.0,MEDIUM-LOW
851679,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,1.0,MEDIUM
851680,240321,"ELECTRICAL SUPPLIES, HEATING AND COOLING",0.3333,MEDIUM-LOW
851680,240322,"ELECTRICAL SUPPLIES, HEATING AND COOLING",0.3333,MEDIUM-LOW
851680,240323,"ELECTRICAL SUPPLIES, HEATING AND COOLING",0.3333,MEDIUM-LOW
851690,300321,MICROWAVE OVENS (RENTER),0.1931,MEDIUM-HIGH
851690,300312,"COOKING STOVES, OVENS (OWNED HOME)",0.1767,MEDIUM-HIGH
851690,300311,"COOKING STOVES, OVENS (RENTER)",0.1664,HIGH
851690,300322,MICROWAVE OVENS (OWNED HOME),0.1631,MEDIUM
851690,320611,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.0752,MEDIUM-LOW
851690,320612,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.0752,MEDIUM-LOW
851690,320613,"MATERIAL FOR INSULATION, OTHER MAINTENANCE",0.0752,MEDIUM-LOW
851690,320120,WINDOW COVERINGS,0.0752,MEDIUM-LOW
851711,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,1.0,MEDIUM
851712,320232,TELEPHONES AND ACCESSORIES,0.4546,MEDIUM-LOW
851712,470211,MOTOR OIL,0.2727,MEDIUM-LOW
851712,490311,MOTOR TUNE-UP,0.2727,MEDIUM-LOW
851718,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,0.5,MEDIUM
851718,320232,TELEPHONES AND ACCESSORIES,0.5,MEDIUM-LOW
851762,320512,SEWING MACHINES,1.0,MEDIUM-LOW
851830,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,1.0,MEDIUM
851850,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM
851890,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,1.0,MEDIUM
851920,310331,MISCELLANEOUS SOUND EQUIPMENT,0.5,MEDIUM-LOW
851920,270104,PHONE CARDS,0.5,MEDIUM-LOW
851950,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,0.5225,MEDIUM
851950,320512,SEWING MACHINES,0.4775,MEDIUM
851981,310210,VCR''S AND VIDEO DISC PLAYERS,0.2281,MEDIUM-HIGH
851981,320512,SEWING MACHINES,0.1507,MEDIUM
851981,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1487,MEDIUM-LOW
851981,470211,MOTOR OIL,0.1141,MEDIUM-LOW
851981,490311,MOTOR TUNE-UP,0.1141,MEDIUM-LOW
851981,310314,PERSONAL DIGITAL AUDIO PLAYERS,0.0904,MEDIUM
851981,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,0.0817,MEDIUM
851981,310315,DIGITAL MEDIA PLAYERS AND RECORDERS,0.0724,MEDIUM
851989,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM
852110,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852190,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852290,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,0.2494,MEDIUM
852290,320512,SEWING MACHINES,0.1651,MEDIUM-LOW
852290,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1323,MEDIUM-LOW
852290,310210,VCR''S AND VIDEO DISC PLAYERS,0.1234,MEDIUM-LOW
852290,310331,MISCELLANEOUS SOUND EQUIPMENT,0.089,MEDIUM-LOW
852290,310332,SOUND EQUIPMENT ACCESSORIES,0.0748,MEDIUM
852290,310232,VIDEO GAME HARDWARE AND ACCESSORIES,0.0584,MEDIUM-LOW
852290,320232,TELEPHONES AND ACCESSORIES,0.0538,MEDIUM-LOW
852290,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0538,MEDIUM-LOW
852321,270104,PHONE CARDS,1.0,MEDIUM-LOW
852329,310331,MISCELLANEOUS SOUND EQUIPMENT,0.4687,MEDIUM-LOW
852329,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.281,MEDIUM-LOW
852329,310220,"VIDEO CASSETTES, TAPES, AND DISCS",0.2503,MEDIUM
852341,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM-LOW
852349,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM-LOW
852351,310331,MISCELLANEOUS SOUND EQUIPMENT,0.5,MEDIUM-LOW
852351,320904,CLOSET AND STORAGE ITEMS,0.5,MEDIUM-LOW
852352,270104,PHONE CARDS,1.0,MEDIUM
852359,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM-LOW
852380,310331,MISCELLANEOUS SOUND EQUIPMENT,1.0,MEDIUM-LOW
852550,310334,SATELLITE DISHES,0.5,MEDIUM-LOW
852550,450900,NEW AIRCRAFT,0.25,MEDIUM-HIGH
852550,460903,USED AIRCRAFT,0.25,MEDIUM-HIGH
852560,320420,POWER TOOLS,0.5,MEDIUM-LOW
852560,450900,NEW AIRCRAFT,0.25,HIGH
852560,460903,USED AIRCRAFT,0.25,HIGH
852580,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852692,310231,VIDEO GAME SOFTWARE,0.413,MEDIUM-HIGH
852692,310232,VIDEO GAME HARDWARE AND ACCESSORIES,0.3424,MEDIUM
852692,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.2446,MEDIUM-LOW
852713,310331,MISCELLANEOUS SOUND EQUIPMENT,0.5526,MEDIUM-LOW
852713,310210,VCR''S AND VIDEO DISC PLAYERS,0.4474,MEDIUM
852719,470211,MOTOR OIL,0.5,MEDIUM-LOW
852719,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
852721,310314,PERSONAL DIGITAL AUDIO PLAYERS,0.2166,MEDIUM-LOW
852721,470211,MOTOR OIL,0.1498,MEDIUM-LOW
852721,490311,MOTOR TUNE-UP,0.1498,MEDIUM-LOW
852721,310315,DIGITAL MEDIA PLAYERS AND RECORDERS,0.134,MEDIUM-LOW
852721,310210,VCR''S AND VIDEO DISC PLAYERS,0.1333,MEDIUM
852721,320420,POWER TOOLS,0.1083,MEDIUM-LOW
852721,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1083,MEDIUM-LOW
852729,470211,MOTOR OIL,0.3636,MEDIUM-LOW
852729,490311,MOTOR TUNE-UP,0.3636,MEDIUM-LOW
852729,320420,POWER TOOLS,0.2727,MEDIUM-LOW
852791,310331,MISCELLANEOUS SOUND EQUIPMENT,0.4552,MEDIUM-LOW
852791,310315,DIGITAL MEDIA PLAYERS AND RECORDERS,0.2827,MEDIUM
852791,310210,VCR''S AND VIDEO DISC PLAYERS,0.2621,MEDIUM
852792,310315,DIGITAL MEDIA PLAYERS AND RECORDERS,1.0,MEDIUM
852799,450900,NEW AIRCRAFT,0.5,HIGH
852799,460903,USED AIRCRAFT,0.5,HIGH
852849,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852859,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852869,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
852871,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.5,MEDIUM-LOW
852871,320512,SEWING MACHINES,0.5,MEDIUM-LOW
852872,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.5,MEDIUM-LOW
852872,310331,MISCELLANEOUS SOUND EQUIPMENT,0.5,MEDIUM-LOW
852990,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
853010,320130,INFANTS'' EQUIPMENT,0.2137,MEDIUM-HIGH
853010,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1123,MEDIUM-LOW
853010,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1123,MEDIUM-LOW
853010,320150,OUTDOOR EQUIPMENT,0.1123,MEDIUM-LOW
853010,610120,PLAYGROUND EQUIPMENT,0.1123,MEDIUM-LOW
853010,610230,PHOTOGRAPHIC EQUIPMENT,0.1123,MEDIUM-LOW
853010,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1123,MEDIUM-LOW
853010,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.1123,MEDIUM-LOW
853080,320130,INFANTS'' EQUIPMENT,1.0,MEDIUM-HIGH
853090,320130,INFANTS'' EQUIPMENT,0.2155,MEDIUM-HIGH
853090,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1121,MEDIUM-LOW
853090,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.1121,MEDIUM-LOW
853090,320150,OUTDOOR EQUIPMENT,0.1121,MEDIUM-LOW
853090,610120,PLAYGROUND EQUIPMENT,0.1121,MEDIUM-LOW
853090,610230,PHOTOGRAPHIC EQUIPMENT,0.1121,MEDIUM-LOW
853090,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1121,MEDIUM-LOW
853090,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.1121,MEDIUM-LOW
853180,240211,"MATERIALS FOR PLASTERING, PANELS, ROOFING,",0.5,MEDIUM-LOW
853180,310331,MISCELLANEOUS SOUND EQUIPMENT,0.5,MEDIUM-LOW
853190,610903,VISUAL GOODS,0.6534,MEDIUM-HIGH
853190,310331,MISCELLANEOUS SOUND EQUIPMENT,0.3466,MEDIUM-LOW
853210,320420,POWER TOOLS,1.0,MEDIUM-LOW
853310,610210,FILM,1.0,MEDIUM-HIGH
853321,320420,POWER TOOLS,1.0,MEDIUM-LOW
853329,320420,POWER TOOLS,1.0,MEDIUM-LOW
853331,320420,POWER TOOLS,1.0,MEDIUM-LOW
853340,470211,MOTOR OIL,0.5,MEDIUM-LOW
853340,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
853390,470311,ELECTRIC VEHICLE CHARGING,1.0,MEDIUM-LOW
853590,470211,MOTOR OIL,0.5,MEDIUM-LOW
853590,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
853630,470211,MOTOR OIL,0.5,MEDIUM-LOW
853630,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
853650,470211,MOTOR OIL,0.5,MEDIUM
853650,490311,MOTOR TUNE-UP,0.5,MEDIUM
853690,470211,MOTOR OIL,0.5,MEDIUM-LOW
853690,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
853710,320902,HAND TOOLS,0.3256,HIGH
853710,470211,MOTOR OIL,0.25,MEDIUM-LOW
853710,490311,MOTOR TUNE-UP,0.25,MEDIUM-LOW
853710,320420,POWER TOOLS,0.1744,MEDIUM-LOW
853910,320221,"LAMPS, LIGHTING FIXTURES, CEILING FANS",1.0,MEDIUM-LOW
853921,320420,POWER TOOLS,1.0,MEDIUM-LOW
853922,320420,POWER TOOLS,0.4804,MEDIUM-LOW
853922,330510,MISCELLANEOUS HOUSEHOLD PRODUCTS,0.2513,MEDIUM-HIGH
853922,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1341,MEDIUM-LOW
853922,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.1341,MEDIUM-LOW
853931,320420,POWER TOOLS,0.5,MEDIUM-LOW
853931,320430,OTHER HARDWARE,0.3524,HIGH
853931,310232,VIDEO GAME HARDWARE AND ACCESSORIES,0.1476,MEDIUM-LOW
853990,320221,"LAMPS, LIGHTING FIXTURES, CEILING FANS",1.0,MEDIUM-LOW
854011,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
854060,310335,MISCELLANEOUS VIDEO EQUIPMENT,1.0,MEDIUM-LOW
854071,300321,MICROWAVE OVENS (RENTER),0.5437,MEDIUM-HIGH
854071,300322,MICROWAVE OVENS (OWNED HOME),0.4563,MEDIUM-HIGH
854079,300321,MICROWAVE OVENS (RENTER),1.0,MEDIUM-LOW
854110,300321,MICROWAVE OVENS (RENTER),1.0,MEDIUM-LOW
854330,320512,SEWING MACHINES,1.0,MEDIUM-LOW
854370,300321,MICROWAVE OVENS (RENTER),0.1667,MEDIUM-LOW
854370,320512,SEWING MACHINES,0.1667,MEDIUM-LOW
854370,310331,MISCELLANEOUS SOUND EQUIPMENT,0.1667,MEDIUM-LOW
854370,610130,MUSICAL INSTRUMENTS AND ACCESSORIES,0.1667,MEDIUM-HIGH
854370,310231,VIDEO GAME SOFTWARE,0.0919,MEDIUM-HIGH
854370,450900,NEW AIRCRAFT,0.0833,MEDIUM-HIGH
854370,460903,USED AIRCRAFT,0.0833,MEDIUM-HIGH
854370,310232,VIDEO GAME HARDWARE AND ACCESSORIES,0.0748,MEDIUM
854390,320512,SEWING MACHINES,1.0,MEDIUM
854430,460903,USED AIRCRAFT,0.5,HIGH
854430,450900,NEW AIRCRAFT,0.5,HIGH
854442,270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,1.0,MEDIUM
854710,320512,SEWING MACHINES,0.6,MEDIUM-LOW
854710,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.4,MEDIUM-LOW
854720,320512,SEWING MACHINES,1.0,MEDIUM
854790,320512,SEWING MACHINES,0.5,MEDIUM
854790,320611,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.1667,MEDIUM-LOW
854790,320612,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.1667,MEDIUM-LOW
854790,320613,"MATERIAL FOR INSULATION, OTHER MAINTENANCE",0.1667,MEDIUM-LOW
854810,320904,CLOSET AND STORAGE ITEMS,1.0,MEDIUM-LOW
860210,470112,DIESEL FUEL,1.0,MEDIUM
870194,180320,NUTS,1.0,MEDIUM-LOW
870210,470112,DIESEL FUEL,0.6483,HIGH
870210,470211,MOTOR OIL,0.1758,MEDIUM-LOW
870210,490311,MOTOR TUNE-UP,0.1758,MEDIUM-LOW
870220,470112,DIESEL FUEL,1.0,HIGH
870230,470211,MOTOR OIL,0.5,MEDIUM-LOW
870230,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
870240,470211,MOTOR OIL,0.5,MEDIUM-LOW
870240,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
870290,470211,MOTOR OIL,0.5,MEDIUM-LOW
870290,490311,MOTOR TUNE-UP,0.5,MEDIUM-LOW
870310,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.2774,MEDIUM
870310,600901,WATER SPORTS EQUIPMENT,0.2562,MEDIUM
870310,600902,OTHER SPORTS EQUIPMENT,0.2562,MEDIUM
870310,320130,INFANTS'' EQUIPMENT,0.2102,MEDIUM-LOW
870321,470211,MOTOR OIL,0.5,MEDIUM-LOW
